pmo,port_type,cargo_type,movement_type,service_area,month,year,month_year,Quarter_year, volume_metrictons 
pmo cip,private port,Bulk,import,foreign,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Breakbulk,import,foreign,november,2024,Nov-24,Q4_2024,31410.91293
pmo cip,private port,Containerized,import,foreign,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Rolling,import,foreign,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Bulk,export,foreign,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Breakbulk,export,foreign,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Containerized,export,foreign,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Rolling,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Bulk,inbound,domestic,october,2024,Oct-24,Q4_2024,1200
pmo pier 4,cpa port,Breakbulk,inbound,domestic,october,2024,Oct-24,Q4_2024,27021.41
pmo pier 4,cpa port,Containerized,inbound,domestic,october,2024,Oct-24,Q4_2024,192535
pmo pier 4,cpa port,Rolling,inbound,domestic,october,2024,Oct-24,Q4_2024,132736.25
pmo pier 4,cpa port,Bulk,outbound,domestic,october,2024,Oct-24,Q4_2024,1200
pmo pier 4,cpa port,Breakbulk,outbound,domestic,october,2024,Oct-24,Q4_2024,60230.14
pmo pier 4,cpa port,Containerized,outbound,domestic,october,2024,Oct-24,Q4_2024,134015
pmo pier 4,cpa port,Rolling,outbound,domestic,october,2024,Oct-24,Q4_2024,138248.25
pmo pier 4,cpa port,Bulk,import,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Breakbulk,import,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Containerized,import,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Rolling,import,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Bulk,export,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Breakbulk,export,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Containerized,export,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Rolling,export,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Bulk,inbound,domestic,november,2024,Nov-24,Q4_2024,1500
pmo pier 4,cpa port,Breakbulk,inbound,domestic,november,2024,Nov-24,Q4_2024,18704.95
pmo pier 4,cpa port,Containerized,inbound,domestic,november,2024,Nov-24,Q4_2024,207007.5
pmo pier 4,cpa port,Rolling,inbound,domestic,november,2024,Nov-24,Q4_2024,142714.75
pmo pier 4,cpa port,Bulk,outbound,domestic,november,2024,Nov-24,Q4_2024,0
pmo pier 4,cpa port,Breakbulk,outbound,domestic,november,2024,Nov-24,Q4_2024,51231.41
pmo pier 4,cpa port,Containerized,outbound,domestic,november,2024,Nov-24,Q4_2024,135686.25
pmo pier 4,cpa port,Rolling,outbound,domestic,november,2024,Nov-24,Q4_2024,137583.75
pmo pier 4,cpa port,Bulk,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Breakbulk,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Containerized,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Rolling,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Bulk,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Breakbulk,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Containerized,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Rolling,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Bulk,inbound,domestic,october,2024,Oct-24,Q4_2024,37373.616
pmo pier 3,cpa port,Breakbulk,inbound,domestic,october,2024,Oct-24,Q4_2024,1435.07
pmo pier 3,cpa port,Containerized,inbound,domestic,october,2024,Oct-24,Q4_2024,11768.75
pmo pier 3,cpa port,Rolling,inbound,domestic,october,2024,Oct-24,Q4_2024,133298
pmo pier 3,cpa port,Bulk,outbound,domestic,october,2024,Oct-24,Q4_2024,3166.55
pmo pier 3,cpa port,Breakbulk,outbound,domestic,october,2024,Oct-24,Q4_2024,9619.52
pmo pier 3,cpa port,Containerized,outbound,domestic,october,2024,Oct-24,Q4_2024,11112.5
pmo pier 3,cpa port,Rolling,outbound,domestic,october,2024,Oct-24,Q4_2024,127480.5
pmo pier 3,cpa port,Bulk,inbound,domestic,november,2024,Nov-24,Q4_2024,46603.036
pmo pier 3,cpa port,Breakbulk,inbound,domestic,november,2024,Nov-24,Q4_2024,1945.17
pmo pier 3,cpa port,Containerized,inbound,domestic,november,2024,Nov-24,Q4_2024,2878.75
pmo pier 3,cpa port,Rolling,inbound,domestic,november,2024,Nov-24,Q4_2024,145761.75
pmo pier 3,cpa port,Bulk,outbound,domestic,november,2024,Nov-24,Q4_2024,5048.93
pmo pier 3,cpa port,Breakbulk,outbound,domestic,november,2024,Nov-24,Q4_2024,11108.91
pmo pier 3,cpa port,Containerized,outbound,domestic,november,2024,Nov-24,Q4_2024,2896.25
pmo pier 3,cpa port,Rolling,outbound,domestic,november,2024,Nov-24,Q4_2024,139923.5
pmo pier 3,cpa port,Bulk,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Breakbulk,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Containerized,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Rolling,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Bulk,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Breakbulk,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Containerized,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Rolling,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 1,cpa port,Bulk,Inbound,Domestic,October,2024,Oct-24,Q4_2024,3270.18
pmo pier 1,cpa port,Breakbulk,Inbound,Domestic,October,2024,Oct-24,Q4_2024,21960.58
pmo pier 1,cpa port,Containerized,Inbound,Domestic,October,2024,Oct-24,Q4_2024,7280
pmo pier 1,cpa port,Rolling,Inbound,Domestic,October,2024,Oct-24,Q4_2024,46844.75
pmo pier 1,cpa port,Bulk,Outbound,Domestic,October,2024,Oct-24,Q4_2024,1110.19
pmo pier 1,cpa port,Breakbulk,Outbound,Domestic,October,2024,Oct-24,Q4_2024,31443.23
pmo pier 1,cpa port,Containerized,Outbound,Domestic,October,2024,Oct-24,Q4_2024,11795
pmo pier 1,cpa port,Rolling,Outbound,Domestic,October,2024,Oct-24,Q4_2024,51401.25
pmo pier 1,cpa port,Bulk,Import,Foreign,October,2024,Oct-24,Q4_2024,13109.4
pmo pier 1,Private port,Bulk,Inbound,Domestic,October,2024,Oct-24,Q4_2024,1395.09
pmo pier 1,Private port,Containerized,Inbound,Domestic,October,2024,Oct-24,Q4_2024,117446.88
pmo pier 1,Private port,Rolling,Inbound,Domestic,October,2024,Oct-24,Q4_2024,27848.25
pmo pier 1,Private port,Bulk,Outbound,Domestic,October,2024,Oct-24,Q4_2024,2360
pmo pier 1,Private port,Containerized,Outbound,Domestic,October,2024,Oct-24,Q4_2024,35857.5
pmo pier 1,Private port,Rolling,Outbound,Domestic,October,2024,Oct-24,Q4_2024,23194.25
pmo pier 1,Private port,Bulk,Import,Foreign,October,2024,Oct-24,Q4_2024,16450
pmo pier 1,Private port,Containerized,Import,Foreign,October,2024,Oct-24,Q4_2024,139934.38
pmo pier 1,Private port,Containerized,Export,Foreign,October,2024,Oct-24,Q4_2024,9205
pmo pier 1,cpa port,Bulk,Inbound,Domestic,November,2024,Nov-24,Q4_2024,5709.64
pmo pier 1,cpa port,Breakbulk,Inbound,Domestic,November,2024,Nov-24,Q4_2024,22626.55
pmo pier 1,cpa port,Containerized,Inbound,Domestic,November,2024,Nov-24,Q4_2024,6693.75
pmo pier 1,cpa port,Rolling,Inbound,Domestic,November,2024,Nov-24,Q4_2024,46812.75
pmo pier 1,cpa port,Bulk,Outbound,Domestic,November,2024,Nov-24,Q4_2024,400
pmo pier 1,cpa port,Breakbulk,Outbound,Domestic,November,2024,Nov-24,Q4_2024,36593.76
pmo pier 1,cpa port,Containerized,Outbound,Domestic,November,2024,Nov-24,Q4_2024,13020
pmo pier 1,cpa port,Rolling,Outbound,Domestic,November,2024,Nov-24,Q4_2024,53825.5
pmo pier 1,cpa port,Bulk,Import,Foreign,November,2024,Nov-24,Q4_2024,6999.43
pmo pier 1,Private port,Bulk,Inbound,Domestic,November,2024,Nov-24,Q4_2024,501.36
pmo pier 1,Private port,Containerized,Inbound,Domestic,November,2024,Nov-24,Q4_2024,126201.25
pmo pier 1,Private port,Rolling,Inbound,Domestic,November,2024,Nov-24,Q4_2024,25386.25
pmo pier 1,Private port,Bulk,Outbound,Domestic,November,2024,Nov-24,Q4_2024,1200
pmo pier 1,Private port,Containerized,Outbound,Domestic,November,2024,Nov-24,Q4_2024,41685
pmo pier 1,Private port,Rolling,Outbound,Domestic,November,2024,Nov-24,Q4_2024,21140.5
pmo pier 1,Private port,Bulk,Import,Foreign,November,2024,Nov-24,Q4_2024,7469.02
pmo pier 1,Private port,Containerized,Import,Foreign,November,2024,Nov-24,Q4_2024,145070.63
pmo pier 1,Private port,Containerized,Export,Foreign,November,2024,Nov-24,Q4_2024,9905
pmo mandaue,private port,Bulk,inbound,domestic,October,2024,Oct-24,Q4_2024,107495.473
pmo mandaue,private port,Breakbulk,inbound,domestic,October,2024,Oct-24,Q4_2024,22370.1
pmo mandaue,private port,Containerized,inbound,domestic,October,2024,Oct-24,Q4_2024,40582.5
pmo mandaue,private port,Rolling,inbound,domestic,October,2024,Oct-24,Q4_2024,133441.75
pmo mandaue,private port,Bulk,outbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Breakbulk,outbound,domestic,October,2024,Oct-24,Q4_2024,20162.09
pmo mandaue,private port,Containerized,outbound,domestic,October,2024,Oct-24,Q4_2024,32483
pmo mandaue,private port,Rolling,outbound,domestic,October,2024,Oct-24,Q4_2024,135569
pmo mandaue,private port,Bulk,import,foreign,October,2024,Oct-24,Q4_2024,98145.71
pmo mandaue,private port,Breakbulk,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Containerized,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Rolling,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Bulk,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Breakbulk,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Containerized,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Rolling,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Bulk,inbound,domestic,October,2024,Oct-24,Q4_2024,1800
pmo mandaue,cpa port,Breakbulk,inbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Containerized,inbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Rolling,inbound,domestic,October,2024,Oct-24,Q4_2024,29614
pmo mandaue,cpa port,Bulk,outbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Breakbulk,outbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Containerized,outbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Rolling,outbound,domestic,October,2024,Oct-24,Q4_2024,29516
pmo mandaue,cpa port,Bulk,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Breakbulk,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Containerized,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Rolling,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Bulk,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Breakbulk,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Containerized,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,cpa port,Rolling,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Bulk,inbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Breakbulk,inbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Containerized,inbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Rolling,inbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Bulk,outbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Breakbulk,outbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Containerized,outbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Rolling,outbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Bulk,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Breakbulk,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Containerized,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Rolling,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Bulk,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Breakbulk,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Containerized,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,lgu port,Rolling,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Bulk,inbound,domestic,November,2024,Nov-24,Q4_2024,95327.0296
pmo mandaue,private port,Breakbulk,inbound,domestic,November,2024,Nov-24,Q4_2024,22900.458
pmo mandaue,private port,Containerized,inbound,domestic,November,2024,Nov-24,Q4_2024,38272.5
pmo mandaue,private port,Rolling,inbound,domestic,November,2024,Nov-24,Q4_2024,137582
pmo mandaue,private port,Bulk,outbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,private port,Breakbulk,outbound,domestic,November,2024,Nov-24,Q4_2024,19896.54
pmo mandaue,private port,Containerized,outbound,domestic,November,2024,Nov-24,Q4_2024,34370
pmo mandaue,private port,Rolling,outbound,domestic,November,2024,Nov-24,Q4_2024,127747.75
pmo mandaue,private port,Bulk,import,foreign,November,2024,Nov-24,Q4_2024,143890.829
pmo mandaue,private port,Breakbulk,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,private port,Containerized,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,private port,Rolling,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,private port,Bulk,export,foreign,November,2024,Nov-24,Q4_2024,5200
pmo mandaue,private port,Breakbulk,export,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,private port,Containerized,export,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,private port,Rolling,export,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Bulk,inbound,domestic,November,2024,Nov-24,Q4_2024,500
pmo mandaue,cpa port,Breakbulk,inbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Containerized,inbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Rolling,inbound,domestic,November,2024,Nov-24,Q4_2024,23816
pmo mandaue,cpa port,Bulk,outbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Breakbulk,outbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Containerized,outbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Rolling,outbound,domestic,November,2024,Nov-24,Q4_2024,23803.5
pmo mandaue,cpa port,Bulk,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Breakbulk,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Containerized,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Rolling,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Bulk,export,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Breakbulk,export,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Containerized,export,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,cpa port,Rolling,export,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Bulk,inbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Breakbulk,inbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Containerized,inbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Rolling,inbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Bulk,outbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Breakbulk,outbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Containerized,outbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Rolling,outbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Bulk,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Breakbulk,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Containerized,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Rolling,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Bulk,export,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Breakbulk,export,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Containerized,export,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,lgu port,Rolling,export,foreign,November,2024,Nov-24,Q4_2024,
pmo danao,cpa port,Bulk,inbound,domestic,october,2024,Oct-24,Q4_2024,11133.38
pmo danao,cpa port,Breakbulk,inbound,domestic,october,2024,Oct-24,Q4_2024,435.12
pmo danao,cpa port,Containerized,inbound,domestic,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Rolling,inbound,domestic,october,2024,Oct-24,Q4_2024,163847.5
pmo danao,cpa port,Bulk,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Breakbulk,outbound,domestic,october,2024,Oct-24,Q4_2024,188.65
pmo danao,cpa port,Containerized,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Rolling,outbound,domestic,october,2024,Oct-24,Q4_2024,170917.5
pmo danao,cpa port,Bulk,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Breakbulk,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Containerized,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Rolling,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Bulk,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Breakbulk,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Containerized,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Rolling,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Bulk,inbound,domestic,october,2024,Oct-24,Q4_2024,3450
pmo danao,lgu port,Breakbulk,inbound,domestic,october,2024,Oct-24,Q4_2024,52.304
pmo danao,lgu port,Containerized,inbound,domestic,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Rolling,inbound,domestic,october,2024,Oct-24,Q4_2024,1537.5
pmo danao,lgu port,Bulk,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Breakbulk,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Containerized,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Rolling,outbound,domestic,october,2024,Oct-24,Q4_2024,1547.5
pmo danao,lgu port,Bulk,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Breakbulk,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Containerized,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Rolling,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Bulk,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Breakbulk,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Containerized,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,lgu port,Rolling,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Bulk,inbound,domestic,october,2024,Oct-24,Q4_2024,3100
pmo danao,private port,Breakbulk,inbound,domestic,october,2024,Oct-24,Q4_2024,188.652
pmo danao,private port,Containerized,inbound,domestic,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Rolling,inbound,domestic,october,2024,Oct-24,Q4_2024,75853.75
pmo danao,private port,Bulk,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Breakbulk,outbound,domestic,october,2024,Oct-24,Q4_2024,288
pmo danao,private port,Containerized,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Rolling,outbound,domestic,october,2024,Oct-24,Q4_2024,84648.5
pmo danao,private port,Bulk,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Breakbulk,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Containerized,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Rolling,import,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Bulk,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Breakbulk,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Containerized,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Rolling,export,foreign,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Bulk,inbound,domestic,november,2024,Nov-24,Q4_2024,11243
pmo danao,cpa port,Breakbulk,inbound,domestic,november,2024,Nov-24,Q4_2024,210.08
