pmo,port_type,rolling_cargo_type,movement_type,service area,month,year,mont_year,Quarter,volume_units
pmo sta fe,private port,Heavy Equipment,inbound,domestic,july,2024,Jul-24,Q3_2024,0
pmo sta fe,private port,Motor Cycle/ Motor Bike,outbound,domestic,july,2024,Jul-24,Q3_2024,0
pmo sta fe,private port,4W  1100-2300,outbound,domestic,july,2024,Jul-24,Q3_2024,0
pmo sta fe,private port,4W  2400-over,outbound,domestic,july,2024,Jul-24,Q3_2024,9
pmo sta fe,private port,6W  4800-7500,outbound,domestic,july,2024,Jul-24,Q3_2024,0
pmo sta fe,private port,6W  7600-15000,outbound,domestic,july,2024,Jul-24,Q3_2024,23
pmo sta fe,private port,8W-10W  20000-25000,outbound,domestic,july,2024,Jul-24,Q3_2024,136
pmo sta fe,private port,10W  26000-over,outbound,domestic,july,2024,Jul-24,Q3_2024,85
pmo sta fe,private port,Heavy Equipment,outbound,domestic,july,2024,Jul-24,Q3_2024,0
pmo toledo,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,july,2024,Jul-24,Q3_2024,2466
pmo toledo,cpa port,4W  1100-2300,inbound,domestic,july,2024,Jul-24,Q3_2024,757
pmo toledo,cpa port,4W  2400-over,inbound,domestic,july,2024,Jul-24,Q3_2024,2714
pmo toledo,cpa port,6W  4800-7500,inbound,domestic,july,2024,Jul-24,Q3_2024,265
pmo toledo,cpa port,6W  7600-15000,inbound,domestic,july,2024,Jul-24,Q3_2024,492
pmo toledo,cpa port,8W-10W  20000-25000,inbound,domestic,july,2024,Jul-24,Q3_2024,397
pmo toledo,cpa port,10W  26000-over,inbound,domestic,july,2024,Jul-24,Q3_2024,540
pmo toledo,cpa port,Heavy Equipment,inbound,domestic,july,2024,Jul-24,Q3_2024,23
pmo toledo,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,july,2024,Jul-24,Q3_2024,2232
pmo toledo,cpa port,4W  1100-2300,outbound,domestic,july,2024,Jul-24,Q3_2024,649
pmo toledo,cpa port,4W  2400-over,outbound,domestic,july,2024,Jul-24,Q3_2024,2772
pmo toledo,cpa port,6W  4800-7500,outbound,domestic,july,2024,Jul-24,Q3_2024,267
pmo toledo,cpa port,6W  7600-15000,outbound,domestic,july,2024,Jul-24,Q3_2024,451
pmo toledo,cpa port,8W-10W  20000-25000,outbound,domestic,july,2024,Jul-24,Q3_2024,830
pmo toledo,cpa port,10W  26000-over,outbound,domestic,july,2024,Jul-24,Q3_2024,127
pmo toledo,cpa port,Heavy Equipment,outbound,domestic,july,2024,Jul-24,Q3_2024,14
pmo toledo,lgu port,Motor Cycle/ Motor Bike,inbound,domestic,july,2024,Jul-24,Q3_2024,776
pmo toledo,lgu port,4W  1100-2300,inbound,domestic,july,2024,Jul-24,Q3_2024,1324
pmo toledo,lgu port,4W  2400-over,inbound,domestic,july,2024,Jul-24,Q3_2024,5
pmo toledo,lgu port,6W  4800-7500,inbound,domestic,july,2024,Jul-24,Q3_2024,693
pmo toledo,lgu port,6W  7600-15000,inbound,domestic,july,2024,Jul-24,Q3_2024,187
pmo toledo,lgu port,8W-10W  20000-25000,inbound,domestic,july,2024,Jul-24,Q3_2024,3459
pmo toledo,lgu port,10W  26000-over,inbound,domestic,july,2024,Jul-24,Q3_2024,139
pmo toledo,lgu port,Heavy Equipment,inbound,domestic,july,2024,Jul-24,Q3_2024,0
pmo toledo,lgu port,Motor Cycle/ Motor Bike,outbound,domestic,july,2024,Jul-24,Q3_2024,672
pmo toledo,lgu port,4W  1100-2300,outbound,domestic,july,2024,Jul-24,Q3_2024,1434
pmo toledo,lgu port,4W  2400-over,outbound,domestic,july,2024,Jul-24,Q3_2024,9
pmo toledo,lgu port,6W  4800-7500,outbound,domestic,july,2024,Jul-24,Q3_2024,652
pmo toledo,lgu port,6W  7600-15000,outbound,domestic,july,2024,Jul-24,Q3_2024,298
pmo toledo,lgu port,8W-10W  20000-25000,outbound,domestic,july,2024,Jul-24,Q3_2024,3330
pmo toledo,lgu port,10W  26000-over,outbound,domestic,july,2024,Jul-24,Q3_2024,79
pmo toledo,lgu port,Heavy Equipment,outbound,domestic,july,2024,Jul-24,Q3_2024,0
pmo toledo,private port,Motor Cycle/ Motor Bike,inbound,domestic,july,2024,Jul-24,Q3_2024,16
pmo toledo,private port,4W  1100-2300,inbound,domestic,july,2024,Jul-24,Q3_2024,17
pmo toledo,private port,4W  2400-over,inbound,domestic,july,2024,Jul-24,Q3_2024,1
pmo toledo,private port,6W  4800-7500,inbound,domestic,july,2024,Jul-24,Q3_2024,41
pmo toledo,private port,6W  7600-15000,inbound,domestic,july,2024,Jul-24,Q3_2024,69
pmo toledo,private port,8W-10W  20000-25000,inbound,domestic,july,2024,Jul-24,Q3_2024,241
pmo toledo,private port,10W  26000-over,inbound,domestic,july,2024,Jul-24,Q3_2024,232
pmo toledo,private port,Heavy Equipment,inbound,domestic,july,2024,Jul-24,Q3_2024,5
pmo toledo,private port,Motor Cycle/ Motor Bike,outbound,domestic,july,2024,Jul-24,Q3_2024,18
pmo toledo,private port,4W  1100-2300,outbound,domestic,july,2024,Jul-24,Q3_2024,14
pmo toledo,private port,4W  2400-over,outbound,domestic,july,2024,Jul-24,Q3_2024,1
pmo toledo,private port,6W  4800-7500,outbound,domestic,july,2024,Jul-24,Q3_2024,10
pmo toledo,private port,6W  7600-15000,outbound,domestic,july,2024,Jul-24,Q3_2024,57
pmo toledo,private port,8W-10W  20000-25000,outbound,domestic,july,2024,Jul-24,Q3_2024,217
pmo toledo,private port,10W  26000-over,outbound,domestic,july,2024,Jul-24,Q3_2024,264
pmo toledo,private port,Heavy Equipment,outbound,domestic,july,2024,Jul-24,Q3_2024,3
pmo argao,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,july,2024,Jul-24,Q3_2024,179
pmo argao,cpa port,4W  1100-2300,inbound,domestic,july,2024,Jul-24,Q3_2024,103
pmo argao,cpa port,4W  2400-over,inbound,domestic,july,2024,Jul-24,Q3_2024,245
pmo argao,cpa port,6W  4800-7500,inbound,domestic,july,2024,Jul-24,Q3_2024,24
pmo argao,cpa port,6W  7600-15000,inbound,domestic,july,2024,Jul-24,Q3_2024,41
pmo argao,cpa port,8W-10W  20000-25000,inbound,domestic,july,2024,Jul-24,Q3_2024,299
pmo argao,cpa port,10W  26000-over,inbound,domestic,july,2024,Jul-24,Q3_2024,355
pmo argao,cpa port,Heavy Equipment,inbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,july,2024,Jul-24,Q3_2024,221
pmo argao,cpa port,4W  1100-2300,outbound,domestic,july,2024,Jul-24,Q3_2024,87
pmo argao,cpa port,4W  2400-over,outbound,domestic,july,2024,Jul-24,Q3_2024,192
pmo argao,cpa port,6W  4800-7500,outbound,domestic,july,2024,Jul-24,Q3_2024,51
pmo argao,cpa port,6W  7600-15000,outbound,domestic,july,2024,Jul-24,Q3_2024,29
pmo argao,cpa port,8W-10W  20000-25000,outbound,domestic,july,2024,Jul-24,Q3_2024,375
pmo argao,cpa port,10W  26000-over,outbound,domestic,july,2024,Jul-24,Q3_2024,367
pmo argao,cpa port,Heavy Equipment,outbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,Motor Cycle/ Motor Bike,inbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,4W  1100-2300,inbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,4W  2400-over,inbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,6W  4800-7500,inbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,6W  7600-15000,inbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,8W-10W  20000-25000,inbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,10W  26000-over,inbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,Heavy Equipment,inbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,Motor Cycle/ Motor Bike,outbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,4W  1100-2300,outbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,4W  2400-over,outbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,6W  4800-7500,outbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,6W  7600-15000,outbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,8W-10W  20000-25000,outbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,10W  26000-over,outbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,lgu port,Heavy Equipment,outbound,domestic,july,2024,Jul-24,Q3_2024,
pmo argao,private port,Motor Cycle/ Motor Bike,inbound,domestic,july,2024,Jul-24,Q3_2024,3824
pmo argao,private port,4W  1100-2300,inbound,domestic,july,2024,Jul-24,Q3_2024,2404
pmo argao,private port,4W  2400-over,inbound,domestic,july,2024,Jul-24,Q3_2024,4633
pmo argao,private port,6W  4800-7500,inbound,domestic,july,2024,Jul-24,Q3_2024,972
pmo argao,private port,6W  7600-15000,inbound,domestic,july,2024,Jul-24,Q3_2024,1197
pmo argao,private port,8W-10W  20000-25000,inbound,domestic,july,2024,Jul-24,Q3_2024,2211
pmo argao,private port,10W  26000-over,inbound,domestic,july,2024,Jul-24,Q3_2024,917
pmo argao,private port,Heavy Equipment,inbound,domestic,july,2024,Jul-24,Q3_2024,1
pmo argao,private port,Motor Cycle/ Motor Bike,outbound,domestic,july,2024,Jul-24,Q3_2024,3970
pmo argao,private port,4W  1100-2300,outbound,domestic,july,2024,Jul-24,Q3_2024,3256
pmo argao,private port,4W  2400-over,outbound,domestic,july,2024,Jul-24,Q3_2024,5249
pmo argao,private port,6W  4800-7500,outbound,domestic,july,2024,Jul-24,Q3_2024,1024
pmo argao,private port,6W  7600-15000,outbound,domestic,july,2024,Jul-24,Q3_2024,1394
pmo argao,private port,8W-10W  20000-25000,outbound,domestic,july,2024,Jul-24,Q3_2024,1109
pmo argao,private port,10W  26000-over,outbound,domestic,july,2024,Jul-24,Q3_2024,493
pmo argao,private port,Heavy Equipment,outbound,domestic,july,2024,Jul-24,Q3_2024,4
pmo pier 4,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,august,2024,Aug-24,Q3_2024,1322
pmo pier 4,cpa port,4W  1100-2300,inbound,domestic,august,2024,Aug-24,Q3_2024,611
pmo pier 4,cpa port,4W  2400-over,inbound,domestic,august,2024,Aug-24,Q3_2024,1420
pmo pier 4,cpa port,6W  4800-7500,inbound,domestic,august,2024,Aug-24,Q3_2024,78
pmo pier 4,cpa port,6W  7600-15000,inbound,domestic,august,2024,Aug-24,Q3_2024,213
pmo pier 4,cpa port,8W-10W  20000-25000,inbound,domestic,august,2024,Aug-24,Q3_2024,20
pmo pier 4,cpa port,10W  26000-over,inbound,domestic,august,2024,Aug-24,Q3_2024,1556
pmo pier 4,cpa port,Heavy Equipment,inbound,domestic,august,2024,Aug-24,Q3_2024,5
pmo pier 4,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,august,2024,Aug-24,Q3_2024,763
pmo pier 4,cpa port,4W  1100-2300,outbound,domestic,august,2024,Aug-24,Q3_2024,101
pmo pier 4,cpa port,4W  2400-over,outbound,domestic,august,2024,Aug-24,Q3_2024,1398
pmo pier 4,cpa port,6W  4800-7500,outbound,domestic,august,2024,Aug-24,Q3_2024,80
pmo pier 4,cpa port,6W  7600-15000,outbound,domestic,august,2024,Aug-24,Q3_2024,250
pmo pier 4,cpa port,8W-10W  20000-25000,outbound,domestic,august,2024,Aug-24,Q3_2024,16
pmo pier 4,cpa port,10W  26000-over,outbound,domestic,august,2024,Aug-24,Q3_2024,1655
pmo pier 4,cpa port,Heavy Equipment,outbound,domestic,august,2024,Aug-24,Q3_2024,28
pmo pier 4,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,september,2024,Sep-24,Q3_2024,1003
pmo pier 4,cpa port,4W  1100-2300,inbound,domestic,september,2024,Sep-24,Q3_2024,388
pmo pier 4,cpa port,4W  2400-over,inbound,domestic,september,2024,Sep-24,Q3_2024,1110
pmo pier 4,cpa port,6W  4800-7500,inbound,domestic,september,2024,Sep-24,Q3_2024,62
pmo pier 4,cpa port,6W  7600-15000,inbound,domestic,september,2024,Sep-24,Q3_2024,220
pmo pier 4,cpa port,8W-10W  20000-25000,inbound,domestic,september,2024,Sep-24,Q3_2024,21
pmo pier 4,cpa port,10W  26000-over,inbound,domestic,september,2024,Sep-24,Q3_2024,1464
pmo pier 4,cpa port,Heavy Equipment,inbound,domestic,september,2024,Sep-24,Q3_2024,9
pmo pier 4,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,september,2024,Sep-24,Q3_2024,781
pmo pier 4,cpa port,4W  1100-2300,outbound,domestic,september,2024,Sep-24,Q3_2024,93
pmo pier 4,cpa port,4W  2400-over,outbound,domestic,september,2024,Sep-24,Q3_2024,1146
pmo pier 4,cpa port,6W  4800-7500,outbound,domestic,september,2024,Sep-24,Q3_2024,72
pmo pier 4,cpa port,6W  7600-15000,outbound,domestic,september,2024,Sep-24,Q3_2024,257
pmo pier 4,cpa port,8W-10W  20000-25000,outbound,domestic,september,2024,Sep-24,Q3_2024,13
pmo pier 4,cpa port,10W  26000-over,outbound,domestic,september,2024,Sep-24,Q3_2024,1691
pmo pier 4,cpa port,Heavy Equipment,outbound,domestic,september,2024,Sep-24,Q3_2024,47
pmo pier 3,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,august,2024,Aug-24,Q3_2024,1641
pmo pier 3,cpa port,4W  1100-2300,inbound,domestic,august,2024,Aug-24,Q3_2024,1430
pmo pier 3,cpa port,4W  2400-over,inbound,domestic,august,2024,Aug-24,Q3_2024,1143
pmo pier 3,cpa port,6W  4800-7500,inbound,domestic,august,2024,Aug-24,Q3_2024,573
pmo pier 3,cpa port,6W  7600-15000,inbound,domestic,august,2024,Aug-24,Q3_2024,444
pmo pier 3,cpa port,8W-10W  20000-25000,inbound,domestic,august,2024,Aug-24,Q3_2024,1243
pmo pier 3,cpa port,10W  26000-over,inbound,domestic,august,2024,Aug-24,Q3_2024,475
pmo pier 3,cpa port,Heavy Equipment,inbound,domestic,august,2024,Aug-24,Q3_2024,1
pmo pier 3,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,august,2024,Aug-24,Q3_2024,1494
pmo pier 3,cpa port,4W  1100-2300,outbound,domestic,august,2024,Aug-24,Q3_2024,1411
pmo pier 3,cpa port,4W  2400-over,outbound,domestic,august,2024,Aug-24,Q3_2024,1174
pmo pier 3,cpa port,6W  4800-7500,outbound,domestic,august,2024,Aug-24,Q3_2024,547
pmo pier 3,cpa port,6W  7600-15000,outbound,domestic,august,2024,Aug-24,Q3_2024,483
pmo pier 3,cpa port,8W-10W  20000-25000,outbound,domestic,august,2024,Aug-24,Q3_2024,1172
pmo pier 3,cpa port,10W  26000-over,outbound,domestic,august,2024,Aug-24,Q3_2024,321
pmo pier 3,cpa port,Heavy Equipment,outbound,domestic,august,2024,Aug-24,Q3_2024,1
pmo pier 1,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,august,2024,Aug-24,Q3_2024,599
pmo pier 1,cpa port,4W  1100-2300,inbound,domestic,august,2024,Aug-24,Q3_2024,101
pmo pier 1,cpa port,4W  2400-over,inbound,domestic,august,2024,Aug-24,Q3_2024,356
pmo pier 1,cpa port,6W  4800-7500,inbound,domestic,august,2024,Aug-24,Q3_2024,34
pmo pier 1,cpa port,6W  7600-15000,inbound,domestic,august,2024,Aug-24,Q3_2024,136
pmo pier 1,cpa port,8W-10W  20000-25000,inbound,domestic,august,2024,Aug-24,Q3_2024,2
pmo pier 1,cpa port,10W  26000-over,inbound,domestic,august,2024,Aug-24,Q3_2024,487
pmo pier 1,cpa port,Heavy Equipment,inbound,domestic,august,2024,Aug-24,Q3_2024,5
pmo pier 1,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,august,2024,Aug-24,Q3_2024,583
pmo pier 1,cpa port,4W  1100-2300,outbound,domestic,august,2024,Aug-24,Q3_2024,150
pmo pier 1,cpa port,4W  2400-over,outbound,domestic,august,2024,Aug-24,Q3_2024,416
pmo pier 1,cpa port,6W  4800-7500,outbound,domestic,august,2024,Aug-24,Q3_2024,87
pmo pier 1,cpa port,6W  7600-15000,outbound,domestic,august,2024,Aug-24,Q3_2024,89
pmo pier 1,cpa port,8W-10W  20000-25000,outbound,domestic,august,2024,Aug-24,Q3_2024,2
pmo pier 1,cpa port,10W  26000-over,outbound,domestic,august,2024,Aug-24,Q3_2024,600
pmo pier 1,cpa port,Heavy Equipment,outbound,domestic,august,2024,Aug-24,Q3_2024,8
pmo pier 1,private port,Motor Cycle/ Motor Bike,inbound,domestic,august,2024,Aug-24,Q3_2024,1
pmo pier 1,private port,4W  2400-over,inbound,domestic,august,2024,Aug-24,Q3_2024,10
pmo pier 1,private port,6W  7600-15000,inbound,domestic,august,2024,Aug-24,Q3_2024,4
pmo pier 1,private port,8W-10W  20000-25000,inbound,domestic,august,2024,Aug-24,Q3_2024,4
pmo pier 1,private port,10W  26000-over,inbound,domestic,august,2024,Aug-24,Q3_2024,533
pmo pier 1,private port,Motor Cycle/ Motor Bike,outbound,domestic,august,2024,Aug-24,Q3_2024,3
pmo pier 1,private port,4W  2400-over,outbound,domestic,august,2024,Aug-24,Q3_2024,4
pmo pier 1,private port,6W  7600-15000,outbound,domestic,august,2024,Aug-24,Q3_2024,9
pmo pier 1,private port,8W-10W  20000-25000,outbound,domestic,august,2024,Aug-24,Q3_2024,16
pmo pier 1,private port,10W  26000-over,outbound,domestic,august,2024,Aug-24,Q3_2024,492
pmo pier 1,private port,Heavy Equipment,outbound,domestic,august,2024,Aug-24,Q3_2024,1
pmo pier 1,cpa port,Motor Cycle/ Motor Bike,Inbound,domestic,september,2024,Sep-24,Q3_2024,440
pmo pier 1,cpa port,4W  1100-2300,Inbound,domestic,september,2024,Sep-24,Q3_2024,100
pmo pier 1,cpa port,4W  2400-over,Inbound,domestic,september,2024,Sep-24,Q3_2024,311
pmo pier 1,cpa port,6W  4800-7500,Inbound,domestic,september,2024,Sep-24,Q3_2024,61
pmo pier 1,cpa port,6W  7600-15000,Inbound,domestic,september,2024,Sep-24,Q3_2024,146
pmo pier 1,cpa port,8W-10W  20000-25000,Inbound,domestic,september,2024,Sep-24,Q3_2024,15
pmo pier 1,cpa port,10W  26000-over,Inbound,domestic,september,2024,Sep-24,Q3_2024,600
pmo pier 1,cpa port,Motor Cycle/ Motor Bike,Outbound,domestic,september,2024,Sep-24,Q3_2024,473
pmo pier 1,cpa port,4W  1100-2300,Outbound,domestic,september,2024,Sep-24,Q3_2024,154
pmo pier 1,cpa port,4W  2400-over,Outbound,domestic,september,2024,Sep-24,Q3_2024,447
pmo pier 1,cpa port,6W  4800-7500,Outbound,domestic,september,2024,Sep-24,Q3_2024,27
pmo pier 1,cpa port,6W  7600-15000,Outbound,domestic,september,2024,Sep-24,Q3_2024,156
pmo pier 1,cpa port,8W-10W  20000-25000,Outbound,domestic,september,2024,Sep-24,Q3_2024,29
pmo pier 1,cpa port,10W  26000-over,Outbound,domestic,september,2024,Sep-24,Q3_2024,658
pmo pier 1,cpa port,Heavy Equipment,Outbound,domestic,september,2024,Sep-24,Q3_2024,6
pmo pier 1,private port,Motor Cycle/ Motor Bike,Inbound,domestic,september,2024,Sep-24,Q3_2024,3
pmo pier 1,private port,4W  2400-over,Inbound,domestic,september,2024,Sep-24,Q3_2024,5
pmo pier 1,private port,6W  7600-15000,Inbound,domestic,september,2024,Sep-24,Q3_2024,8
pmo pier 1,private port,8W-10W  20000-25000,Inbound,domestic,september,2024,Sep-24,Q3_2024,13
pmo pier 1,private port,10W  26000-over,Inbound,domestic,september,2024,Sep-24,Q3_2024,473
pmo pier 1,private port,4W  2400-over,Outbound,domestic,september,2024,Sep-24,Q3_2024,5
pmo pier 1,private port,6W  7600-15000,Outbound,domestic,september,2024,Sep-24,Q3_2024,10
pmo pier 1,private port,8W-10W  20000-25000,Outbound,domestic,september,2024,Sep-24,Q3_2024,1
pmo pier 1,private port,10W  26000-over,Outbound,domestic,september,2024,Sep-24,Q3_2024,434
pmo pier 1,private port,Heavy Equipment,Outbound,domestic,september,2024,Sep-24,Q3_2024,1
pmo mandaue,private port,Motor Cycle/ Motor Bike,inbound,domestic,august,2024,Aug-24,Q3_2024,53
pmo mandaue,private port,4W  1100-2300,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,private port,4W  2400-over,inbound,domestic,august,2024,Aug-24,Q3_2024,345
pmo mandaue,private port,6W  4800-7500,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,private port,6W  7600-15000,inbound,domestic,august,2024,Aug-24,Q3_2024,239
pmo mandaue,private port,8W-10W  20000-25000,inbound,domestic,august,2024,Aug-24,Q3_2024,19
pmo mandaue,private port,10W  26000-over,inbound,domestic,august,2024,Aug-24,Q3_2024,2000
pmo mandaue,private port,Heavy Equipment,inbound,domestic,august,2024,Aug-24,Q3_2024,2
pmo mandaue,private port,Motor Cycle/ Motor Bike,outbound,domestic,august,2024,Aug-24,Q3_2024,36
pmo mandaue,private port,4W  1100-2300,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,private port,4W  2400-over,outbound,domestic,august,2024,Aug-24,Q3_2024,290
pmo mandaue,private port,6W  4800-7500,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,private port,6W  7600-15000,outbound,domestic,august,2024,Aug-24,Q3_2024,234
pmo mandaue,private port,8W-10W  20000-25000,outbound,domestic,august,2024,Aug-24,Q3_2024,15
pmo mandaue,private port,10W  26000-over,outbound,domestic,august,2024,Aug-24,Q3_2024,1972
pmo mandaue,private port,Heavy Equipment,outbound,domestic,august,2024,Aug-24,Q3_2024,19
pmo mandaue,cpa port,Motor Cycle/ Motor Bike,inbound,domestic,august,2024,Aug-24,Q3_2024,729
pmo mandaue,cpa port,4W  1100-2300,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,4W  2400-over,inbound,domestic,august,2024,Aug-24,Q3_2024,574
pmo mandaue,cpa port,6W  4800-7500,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,6W  7600-15000,inbound,domestic,august,2024,Aug-24,Q3_2024,606
pmo mandaue,cpa port,8W-10W  20000-25000,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,10W  26000-over,inbound,domestic,august,2024,Aug-24,Q3_2024,59
pmo mandaue,cpa port,Heavy Equipment,inbound,domestic,august,2024,Aug-24,Q3_2024,2
pmo mandaue,cpa port,Motor Cycle/ Motor Bike,outbound,domestic,august,2024,Aug-24,Q3_2024,729
pmo mandaue,cpa port,4W  1100-2300,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,4W  2400-over,outbound,domestic,august,2024,Aug-24,Q3_2024,570
pmo mandaue,cpa port,6W  4800-7500,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,6W  7600-15000,outbound,domestic,august,2024,Aug-24,Q3_2024,606
pmo mandaue,cpa port,8W-10W  20000-25000,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,10W  26000-over,outbound,domestic,august,2024,Aug-24,Q3_2024,59
pmo mandaue,cpa port,Heavy Equipment,outbound,domestic,august,2024,Aug-24,Q3_2024,2
pmo mandaue,lgu port,Motor Cycle/ Motor Bike,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,4W  1100-2300,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,4W  2400-over,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,6W  4800-7500,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,6W  7600-15000,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,8W-10W  20000-25000,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,10W  26000-over,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,Heavy Equipment,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,Motor Cycle/ Motor Bike,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,4W  1100-2300,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,4W  2400-over,outbound,domestic,august,2024,Aug-24,Q3_2024,
