pmo,port_type,container_type,movemnet_type,service_area,month,year,month_year,quarter,volume_teus
pmo pier 4,cpa port,Empties,inbound,domestic transshipment,september,2024,Sep-24,Q3_2024,
pmo pier 4,cpa port,Empties,outbound,domestic transshipment,september,2024,Sep-24,Q3_2024,
pmo pier 3,cpa port,Fulls,inbound,domestic,august,2024,Aug-24,Q3_2024,1218
pmo pier 3,cpa port,Empties,inbound,domestic,august,2024,Aug-24,Q3_2024,715.5
pmo pier 3,cpa port,Fulls,outbound,domestic,august,2024,Aug-24,Q3_2024,1941
pmo pier 3,cpa port,Empties,outbound,domestic,august,2024,Aug-24,Q3_2024,123
pmo pier 3,cpa port,Fulls,import,foreign,august,2024,Aug-24,Q3_2024,
pmo pier 3,cpa port,Empties,import,foreign,august,2024,Aug-24,Q3_2024,
pmo pier 3,cpa port,Fulls,export,foreign,august,2024,Aug-24,Q3_2024,
pmo pier 3,cpa port,Empties,export,foreign,august,2024,Aug-24,Q3_2024,
pmo pier 3,cpa port,Fulls,inbound,domestic,september,2024,Sep-24,Q3_2024,1782
pmo pier 3,cpa port,Empties,inbound,domestic,september,2024,Sep-24,Q3_2024,396.5
pmo pier 3,cpa port,Fulls,outbound,domestic,september,2024,Sep-24,Q3_2024,1892
pmo pier 3,cpa port,Empties,outbound,domestic,september,2024,Sep-24,Q3_2024,164
pmo pier 3,cpa port,Fulls,import,foreign,september,2024,Sep-24,Q3_2024,
pmo pier 3,cpa port,Empties,import,foreign,september,2024,Sep-24,Q3_2024,
pmo pier 3,cpa port,Fulls,export,foreign,september,2024,Sep-24,Q3_2024,
pmo pier 3,cpa port,Empties,export,foreign,september,2024,Sep-24,Q3_2024,
pmo pier 1,cpa port,Fulls,Inbound,Domestic,august,2024,Aug-24,Q3_2024,357
pmo pier 1,cpa port,Empties,Inbound,Domestic,august,2024,Aug-24,Q3_2024,416.5
pmo pier 1,cpa port,Fulls,Outbound,Domestic,august,2024,Aug-24,Q3_2024,696
pmo pier 1,cpa port,Empties,Outbound,Domestic,august,2024,Aug-24,Q3_2024,81
pmo pier 1,private port,Fulls,Inbound,Domestic,august,2024,Aug-24,Q3_2024,6945
pmo pier 1,private port,Empties,Inbound,Domestic,august,2024,Aug-24,Q3_2024,482
pmo pier 1,private port,Fulls,Outbound,Domestic,august,2024,Aug-24,Q3_2024,2584
pmo pier 1,private port,Empties,Outbound,Domestic,august,2024,Aug-24,Q3_2024,3988
pmo pier 1,private port,Fulls,Import,Foreign,august,2024,Aug-24,Q3_2024,6638.25
pmo pier 1,private port,Empties,Import,Foreign,august,2024,Aug-24,Q3_2024,20
pmo pier 1,private port,Fulls,Export,Foreign,august,2024,Aug-24,Q3_2024,725.25
pmo pier 1,private port,Empties,Export,Foreign,august,2024,Aug-24,Q3_2024,5258.5
pmo pier 1,cpa port,Fulls,Inbound,Domestic,september,2024,Sep-24,Q3_2024,303
pmo pier 1,cpa port,Empties,Inbound,Domestic,september,2024,Sep-24,Q3_2024,451
pmo pier 1,cpa port,Fulls,Outbound,Domestic,september,2024,Sep-24,Q3_2024,674.5
pmo pier 1,cpa port,Empties,Outbound,Domestic,september,2024,Sep-24,Q3_2024,98.5
pmo pier 1,private port,Fulls,Inbound,Domestic,september,2024,Sep-24,Q3_2024,2194.25
pmo pier 1,private port,Empties,Inbound,Domestic,september,2024,Sep-24,Q3_2024,1
pmo pier 1,private port,Fulls,Outbound,Domestic,september,2024,Sep-24,Q3_2024,904
pmo pier 1,private port,Empties,Outbound,Domestic,september,2024,Sep-24,Q3_2024,835
pmo pier 1,private port,Fulls,Import,Foreign,september,2024,Sep-24,Q3_2024,7692.5
pmo pier 1,private port,Empties,Import,Foreign,september,2024,Sep-24,Q3_2024,12
pmo pier 1,private port,Fulls,Export,Foreign,september,2024,Sep-24,Q3_2024,748
pmo pier 1,private port,Empties,Export,Foreign,september,2024,Sep-24,Q3_2024,6686.5
pmo mandaue,private port,Fulls,inbound,domestic,august,2024,Aug-24,Q3_2024,2748
pmo mandaue,private port,Empties,inbound,domestic,august,2024,Aug-24,Q3_2024,28
pmo mandaue,private port,Fulls,outbound,domestic,august,2024,Aug-24,Q3_2024,1982
pmo mandaue,private port,Empties,outbound,domestic,august,2024,Aug-24,Q3_2024,25
pmo mandaue,private port,Fulls,import,foreign,august,2024,Aug-24,Q3_2024,
pmo mandaue,private port,Empties,import,foreign,august,2024,Aug-24,Q3_2024,
pmo mandaue,private port,Fulls,export,foreign,august,2024,Aug-24,Q3_2024,
pmo mandaue,private port,Empties,export,foreign,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,Fulls,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,Empties,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,Fulls,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,Empties,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,Fulls,import,foreign,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,Empties,import,foreign,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,Fulls,export,foreign,august,2024,Aug-24,Q3_2024,
pmo mandaue,cpa port,Empties,export,foreign,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,Fulls,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,Empties,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,Fulls,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,Empties,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,Fulls,import,foreign,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,Empties,import,foreign,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,Fulls,export,foreign,august,2024,Aug-24,Q3_2024,
pmo mandaue,lgu port,Empties,export,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,cpa port,Fulls,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo argao,cpa port,Empties,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo argao,cpa port,Fulls,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo argao,cpa port,Empties,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo argao,cpa port,Fulls,import,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,cpa port,Empties,import,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,cpa port,Fulls,export,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,cpa port,Empties,export,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,lgu port,Fulls,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo argao,lgu port,Empties,inbound,domestic,august,2024,Aug-24,Q3_2024,
pmo argao,lgu port,Fulls,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo argao,lgu port,Empties,outbound,domestic,august,2024,Aug-24,Q3_2024,
pmo argao,lgu port,Fulls,import,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,lgu port,Empties,import,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,lgu port,Fulls,export,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,lgu port,Empties,export,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,private port,Fulls,inbound,domestic,august,2024,Aug-24,Q3_2024,123
pmo argao,private port,Empties,inbound,domestic,august,2024,Aug-24,Q3_2024,112
pmo argao,private port,Fulls,outbound,domestic,august,2024,Aug-24,Q3_2024,347
pmo argao,private port,Empties,outbound,domestic,august,2024,Aug-24,Q3_2024,124
pmo argao,private port,Fulls,import,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,private port,Empties,import,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,private port,Fulls,export,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,private port,Empties,export,foreign,august,2024,Aug-24,Q3_2024,
pmo argao,cpa port,Fulls,inbound,domestic,september,2024,Sep-24,Q3_2024,
pmo argao,cpa port,Empties,inbound,domestic,september,2024,Sep-24,Q3_2024,
pmo argao,cpa port,Fulls,outbound,domestic,september,2024,Sep-24,Q3_2024,
pmo argao,cpa port,Empties,outbound,domestic,september,2024,Sep-24,Q3_2024,
pmo argao,cpa port,Fulls,import,foreign,september,2024,Sep-24,Q3_2024,
pmo argao,cpa port,Empties,import,foreign,september,2024,Sep-24,Q3_2024,
pmo argao,cpa port,Fulls,export,foreign,september,2024,Sep-24,Q3_2024,
pmo argao,cpa port,Empties,export,foreign,september,2024,Sep-24,Q3_2024,
pmo argao,lgu port,Fulls,inbound,domestic,september,2024,Sep-24,Q3_2024,
pmo argao,lgu port,Empties,inbound,domestic,september,2024,Sep-24,Q3_2024,
pmo argao,lgu port,Fulls,outbound,domestic,september,2024,Sep-24,Q3_2024,
pmo argao,lgu port,Empties,outbound,domestic,september,2024,Sep-24,Q3_2024,
pmo argao,lgu port,Fulls,import,foreign,september,2024,Sep-24,Q3_2024,
pmo argao,lgu port,Empties,import,foreign,september,2024,Sep-24,Q3_2024,
pmo argao,lgu port,Fulls,export,foreign,september,2024,Sep-24,Q3_2024,
pmo argao,lgu port,Empties,export,foreign,september,2024,Sep-24,Q3_2024,
pmo argao,private port,Fulls,inbound,domestic,september,2024,Sep-24,Q3_2024,20
pmo argao,private port,Empties,inbound,domestic,september,2024,Sep-24,Q3_2024,179
pmo argao,private port,Fulls,outbound,domestic,september,2024,Sep-24,Q3_2024,32
pmo argao,private port,Empties,outbound,domestic,september,2024,Sep-24,Q3_2024,53
pmo argao,private port,Fulls,import,foreign,september,2024,Sep-24,Q3_2024,
pmo argao,private port,Empties,import,foreign,september,2024,Sep-24,Q3_2024,
pmo argao,private port,Fulls,export,foreign,september,2024,Sep-24,Q3_2024,
pmo argao,private port,Empties,export,foreign,september,2024,Sep-24,Q3_2024,
pmo cip,cpa port,Fulls,inbound,domestic,october,2024,Oct-24,Q4_2024,40
pmo cip,cpa port,Empties,inbound,domestic,october,2024,Oct-24,Q4_2024,
pmo cip,cpa port,Fulls,outbound,domestic,october,2024,Oct-24,Q4_2024,6
pmo cip,cpa port,Empties,outbound,domestic,october,2024,Oct-24,Q4_2024,20
pmo cip,cpa port,Fulls,import,foreign,october,2024,Oct-24,Q4_2024,13678.5
pmo cip,cpa port,Empties,import,foreign,october,2024,Oct-24,Q4_2024,84
pmo cip,cpa port,Fulls,export,foreign,october,2024,Oct-24,Q4_2024,4265
pmo cip,cpa port,Empties,export,foreign,october,2024,Oct-24,Q4_2024,9543.25
pmo cip,private port,Fulls,inbound,domestic,october,2024,Oct-24,Q4_2024,
pmo cip,private port,Empties,inbound,domestic,october,2024,Oct-24,Q4_2024,
pmo cip,private port,Fulls,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo cip,private port,Empties,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo cip,private port,Fulls,import,foreign,october,2024,Oct-24,Q4_2024,
pmo cip,private port,Empties,import,foreign,october,2024,Oct-24,Q4_2024,
pmo cip,private port,Fulls,export,foreign,october,2024,Oct-24,Q4_2024,
pmo cip,private port,Empties,export,foreign,october,2024,Oct-24,Q4_2024,
pmo cip,cpa port,Fulls,inbound,domestic,november,2024,Nov-24,Q4_2024,16
pmo cip,cpa port,Empties,inbound,domestic,november,2024,Nov-24,Q4_2024,
pmo cip,cpa port,Fulls,outbound,domestic,november,2024,Nov-24,Q4_2024,4
pmo cip,cpa port,Empties,outbound,domestic,november,2024,Nov-24,Q4_2024,
pmo cip,cpa port,Fulls,import,foreign,november,2024,Nov-24,Q4_2024,12221.75
pmo cip,cpa port,Empties,import,foreign,november,2024,Nov-24,Q4_2024,70
pmo cip,cpa port,Fulls,export,foreign,november,2024,Nov-24,Q4_2024,3921
pmo cip,cpa port,Empties,export,foreign,november,2024,Nov-24,Q4_2024,10785
pmo cip,private port,Fulls,inbound,domestic,november,2024,Nov-24,Q4_2024,16
pmo cip,private port,Empties,inbound,domestic,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Fulls,outbound,domestic,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Empties,outbound,domestic,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Fulls,import,foreign,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Empties,import,foreign,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Fulls,export,foreign,november,2024,Nov-24,Q4_2024,
pmo cip,private port,Empties,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Fulls,inbound,domestic,october,2024,Oct-24,Q4_2024,11002
pmo pier 4,cpa port,Empties,inbound,domestic,october,2024,Oct-24,Q4_2024,832
pmo pier 4,cpa port,Fulls,outbound,domestic,october,2024,Oct-24,Q4_2024,7731.5
pmo pier 4,cpa port,Empties,outbound,domestic,october,2024,Oct-24,Q4_2024,1606
pmo pier 4,cpa port,Fulls,inbound,domestic transshipment,october,2024,Oct-24,Q4_2024,1125
pmo pier 4,cpa port,Fulls,outbound,domestic transshipment,october,2024,Oct-24,Q4_2024,1125
pmo pier 4,cpa port,Empties,inbound,domestic transshipment,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Empties,outbound,domestic transshipment,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Fulls,import,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Empties,import,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Fulls,export,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Empties,export,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 4,cpa port,Fulls,inbound,domestic,november,2024,Nov-24,Q4_2024,11829
pmo pier 4,cpa port,Empties,inbound,domestic,november,2024,Nov-24,Q4_2024,703
pmo pier 4,cpa port,Fulls,outbound,domestic,november,2024,Nov-24,Q4_2024,7784.5
pmo pier 4,cpa port,Empties,outbound,domestic,november,2024,Nov-24,Q4_2024,1653
pmo pier 4,cpa port,Fulls,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Empties,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Fulls,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Empties,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Fulls,inbound,domestic transshipment,november,2024,Nov-24,Q4_2024,813
pmo pier 4,cpa port,Fulls,outbound,domestic transshipment,november,2024,Nov-24,Q4_2024,813
pmo pier 4,cpa port,Empties,inbound,domestic transshipment,november,2024,Nov-24,Q4_2024,
pmo pier 4,cpa port,Empties,outbound,domestic transshipment,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Fulls,inbound,domestic,october,2024,Oct-24,Q4_2024,672.5
pmo pier 3,cpa port,Empties,inbound,domestic,october,2024,Oct-24,Q4_2024,156
pmo pier 3,cpa port,Fulls,outbound,domestic,october,2024,Oct-24,Q4_2024,635
pmo pier 3,cpa port,Empties,outbound,domestic,october,2024,Oct-24,Q4_2024,0
pmo pier 3,cpa port,Fulls,import,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 3,cpa port,Empties,import,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 3,cpa port,Fulls,export,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 3,cpa port,Empties,export,foreign,october,2024,Oct-24,Q4_2024,
pmo pier 3,cpa port,Fulls,inbound,domestic,november,2024,Nov-24,Q4_2024,164.5
pmo pier 3,cpa port,Empties,inbound,domestic,november,2024,Nov-24,Q4_2024,65
pmo pier 3,cpa port,Fulls,outbound,domestic,november,2024,Nov-24,Q4_2024,165.5
pmo pier 3,cpa port,Empties,outbound,domestic,november,2024,Nov-24,Q4_2024,0
pmo pier 3,cpa port,Fulls,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Empties,import,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Fulls,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 3,cpa port,Empties,export,foreign,november,2024,Nov-24,Q4_2024,
pmo pier 1,cpa port,Fulls,Inbound,Domestic,October,2024,Oct-24,Q4_2024,416
pmo pier 1,cpa port,Empties,Inbound,Domestic,October,2024,Oct-24,Q4_2024,409.5
pmo pier 1,cpa port,Fulls,Outbound,Domestic,October,2024,Oct-24,Q4_2024,674
pmo pier 1,cpa port,Empties,Outbound,Domestic,October,2024,Oct-24,Q4_2024,98.5
pmo pier 1,private port,Fulls,Inbound,Domestic,October,2024,Oct-24,Q4_2024,6711.25
pmo pier 1,private port,Empties,Inbound,Domestic,October,2024,Oct-24,Q4_2024,59
pmo pier 1,private port,Fulls,Outbound,Domestic,October,2024,Oct-24,Q4_2024,2049
pmo pier 1,private port,Empties,Outbound,Domestic,October,2024,Oct-24,Q4_2024,3087
pmo pier 1,private port,Fulls,Import,Foreign,October,2024,Oct-24,Q4_2024,7996.25
pmo pier 1,private port,Empties,Import,Foreign,October,2024,Oct-24,Q4_2024,12
pmo pier 1,private port,Fulls,Export,Foreign,October,2024,Oct-24,Q4_2024,526
pmo pier 1,private port,Empties,Export,Foreign,October,2024,Oct-24,Q4_2024,8300.25
pmo pier 1,cpa port,Fulls,Inbound,Domestic,November,2024,Nov-24,Q4_2024,382.5
pmo pier 1,cpa port,Empties,Inbound,Domestic,November,2024,Nov-24,Q4_2024,485
pmo pier 1,cpa port,Fulls,Outbound,Domestic,November,2024,Nov-24,Q4_2024,744
pmo pier 1,cpa port,Empties,Outbound,Domestic,November,2024,Nov-24,Q4_2024,107
pmo pier 1,private port,Fulls,Inbound,Domestic,November,2024,Nov-24,Q4_2024,7211.5
pmo pier 1,private port,Empties,Inbound,Domestic,November,2024,Nov-24,Q4_2024,13.5
pmo pier 1,private port,Fulls,Outbound,Domestic,November,2024,Nov-24,Q4_2024,2382
pmo pier 1,private port,Empties,Outbound,Domestic,November,2024,Nov-24,Q4_2024,4377
pmo pier 1,private port,Fulls,Import,Foreign,November,2024,Nov-24,Q4_2024,8289.75
pmo pier 1,private port,Fulls,Export,Foreign,November,2024,Nov-24,Q4_2024,566
pmo pier 1,private port,Empties,Export,Foreign,November,2024,Nov-24,Q4_2024,10872.25
pmo mandaue,private port,Fulls,inbound,domestic,October,2024,Oct-24,Q4_2024,2319
pmo mandaue,private port,Empties,inbound,domestic,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Fulls,outbound,domestic,October,2024,Oct-24,Q4_2024,1856
pmo mandaue,private port,Empties,outbound,domestic,October,2024,Oct-24,Q4_2024,26
pmo mandaue,private port,Fulls,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Empties,import,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Fulls,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Empties,export,foreign,October,2024,Oct-24,Q4_2024,
pmo mandaue,private port,Fulls,inbound,domestic,November,2024,Nov-24,Q4_2024,2187
pmo mandaue,private port,Empties,inbound,domestic,November,2024,Nov-24,Q4_2024,
pmo mandaue,private port,Fulls,outbound,domestic,November,2024,Nov-24,Q4_2024,1964
pmo mandaue,private port,Empties,outbound,domestic,November,2024,Nov-24,Q4_2024,40
pmo mandaue,private port,Fulls,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,private port,Empties,import,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,private port,Fulls,export,foreign,November,2024,Nov-24,Q4_2024,
pmo mandaue,private port,Empties,export,foreign,November,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Fulls,inbound,domestic,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Empties,inbound,domestic,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Fulls,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Empties,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Fulls,import,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Empties,import,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Fulls,export,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Empties,export,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Fulls,inbound,domestic,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Empties,inbound,domestic,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Fulls,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Empties,outbound,domestic,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Fulls,import,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Empties,import,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Fulls,export,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Empties,export,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Fulls,inbound,domestic,october,2024,Oct-24,Q4_2024,217
pmo argao,private port,Empties,inbound,domestic,october,2024,Oct-24,Q4_2024,259
pmo argao,private port,Fulls,outbound,domestic,october,2024,Oct-24,Q4_2024,101
pmo argao,private port,Empties,outbound,domestic,october,2024,Oct-24,Q4_2024,30
pmo argao,private port,Fulls,import,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Empties,import,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Fulls,export,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Empties,export,foreign,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Fulls,inbound,domestic,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Empties,inbound,domestic,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Fulls,outbound,domestic,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Empties,outbound,domestic,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Fulls,import,foreign,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Empties,import,foreign,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Fulls,export,foreign,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Empties,export,foreign,november,2024,Nov-24,Q4_2024,
pmo argao,lgu port,Fulls,inbound,domestic,november,2024,Nov-24,Q4_2024,
pmo argao,lgu port,Empties,inbound,domestic,november,2024,Nov-24,Q4_2024,
pmo argao,lgu port,Fulls,outbound,domestic,november,2024,Nov-24,Q4_2024,
pmo argao,lgu port,Empties,outbound,domestic,november,2024,Nov-24,Q4_2024,
pmo argao,lgu port,Fulls,import,foreign,november,2024,Nov-24,Q4_2024,
pmo argao,lgu port,Empties,import,foreign,november,2024,Nov-24,Q4_2024,
pmo argao,lgu port,Fulls,export,foreign,november,2024,Nov-24,Q4_2024,
pmo argao,lgu port,Empties,export,foreign,november,2024,Nov-24,Q4_2024,
pmo argao,private port,Fulls,inbound,domestic,november,2024,Nov-24,Q4_2024,
pmo argao,private port,Empties,inbound,domestic,november,2024,Nov-24,Q4_2024,253
pmo argao,private port,Fulls,outbound,domestic,november,2024,Nov-24,Q4_2024,242
pmo argao,private port,Empties,outbound,domestic,november,2024,Nov-24,Q4_2024,
pmo argao,private port,Fulls,import,foreign,november,2024,Nov-24,Q4_2024,
pmo argao,private port,Empties,import,foreign,november,2024,Nov-24,Q4_2024,
pmo argao,private port,Fulls,export,foreign,november,2024,Nov-24,Q4_2024,
pmo argao,private port,Empties,export,foreign,november,2024,Nov-24,Q4_2024,
pmo cip,cpa port,Fulls,inbound,domestic,december,2024,Dec-24,Q4_2024,14
pmo cip,cpa port,Empties,inbound,domestic,december,2024,Dec-24,Q4_2024,
