pmo,port_type,ship_type,movement_type,month,year,month_year,Quarter,number_passengers
pmo danao,private port,Bay and River,disembarking,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Roro,disembarking,october,2024,Oct-24,Q4_2024,25289
pmo danao,private port,Yacht,disembarking,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Foreign Cruise,disembarking,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Conventional,embarking,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Fastcraft,embarking,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Motor Launch,embarking,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Bay and River,embarking,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Roro,embarking,october,2024,Oct-24,Q4_2024,26485
pmo danao,private port,Yacht,embarking,october,2024,Oct-24,Q4_2024,
pmo danao,private port,Foreign Cruise,embarking,october,2024,Oct-24,Q4_2024,
pmo danao,cpa port,Conventional,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,cpa port,Fastcraft,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,cpa port,Motor Launch,disembarking,november,2024,Nov-24,Q4_2024,1855
pmo danao,cpa port,Bay and River,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,cpa port,Roro,disembarking,november,2024,Nov-24,Q4_2024,25495
pmo danao,cpa port,Yacht,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,cpa port,Foreign Cruise,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,cpa port,Conventional,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,cpa port,Fastcraft,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,cpa port,Motor Launch,embarking,november,2024,Nov-24,Q4_2024,1197
pmo danao,cpa port,Bay and River,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,cpa port,Roro,embarking,november,2024,Nov-24,Q4_2024,25349
pmo danao,cpa port,Yacht,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,cpa port,Foreign Cruise,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Conventional,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Fastcraft,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Motor Launch,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Bay and River,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Roro,disembarking,november,2024,Nov-24,Q4_2024,1146
pmo danao,lgu port,Yacht,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Foreign Cruise,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Conventional,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Fastcraft,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Motor Launch,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Bay and River,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Roro,embarking,november,2024,Nov-24,Q4_2024,1325
pmo danao,lgu port,Yacht,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,lgu port,Foreign Cruise,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Conventional,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Fastcraft,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Motor Launch,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Bay and River,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Roro,disembarking,november,2024,Nov-24,Q4_2024,19764
pmo danao,private port,Yacht,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Foreign Cruise,disembarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Conventional,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Fastcraft,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Motor Launch,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Bay and River,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Roro,embarking,november,2024,Nov-24,Q4_2024,21636
pmo danao,private port,Yacht,embarking,november,2024,Nov-24,Q4_2024,
pmo danao,private port,Foreign Cruise,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,cpa port,Conventional,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,cpa port,Fastcraft,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,cpa port,Motor Launch,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,cpa port,Bay and River,disembarking,october,2024,Oct-24,Q4_2024,1958
pmo sta fe,cpa port,Roro,disembarking,october,2024,Oct-24,Q4_2024,55570
pmo sta fe,cpa port,Yacht,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,cpa port,Foreign Cruise,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,cpa port,Conventional,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,cpa port,Fastcraft,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,cpa port,Motor Launch,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,cpa port,Bay and River,embarking,october,2024,Oct-24,Q4_2024,2634
pmo sta fe,cpa port,Roro,embarking,october,2024,Oct-24,Q4_2024,55653
pmo sta fe,cpa port,Yacht,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,cpa port,Foreign Cruise,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,lgu port,Conventional,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,lgu port,Fastcraft,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,lgu port,Motor Launch,disembarking,october,2024,Oct-24,Q4_2024,72
pmo sta fe,lgu port,Bay and River,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,lgu port,Roro,disembarking,october,2024,Oct-24,Q4_2024,4847
pmo sta fe,lgu port,Yacht,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,lgu port,Foreign Cruise,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,lgu port,Conventional,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,lgu port,Fastcraft,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,lgu port,Motor Launch,embarking,october,2024,Oct-24,Q4_2024,49
pmo sta fe,lgu port,Bay and River,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,lgu port,Roro,embarking,october,2024,Oct-24,Q4_2024,6031
pmo sta fe,lgu port,Yacht,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,lgu port,Foreign Cruise,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Conventional,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Fastcraft,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Motor Launch,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Bay and River,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Roro,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Yacht,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Foreign Cruise,disembarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Conventional,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Fastcraft,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Motor Launch,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Bay and River,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Roro,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Yacht,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,private port,Foreign Cruise,embarking,october,2024,Oct-24,Q4_2024,
pmo sta fe,cpa port,Conventional,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,cpa port,Fastcraft,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,cpa port,Motor Launch,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,cpa port,Bay and River,disembarking,november,2024,Nov-24,Q4_2024,2712
pmo sta fe,cpa port,Roro,disembarking,november,2024,Nov-24,Q4_2024,62629
pmo sta fe,cpa port,Yacht,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,cpa port,Foreign Cruise,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,cpa port,Conventional,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,cpa port,Fastcraft,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,cpa port,Motor Launch,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,cpa port,Bay and River,embarking,november,2024,Nov-24,Q4_2024,3840
pmo sta fe,cpa port,Roro,embarking,november,2024,Nov-24,Q4_2024,62686
pmo sta fe,cpa port,Yacht,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,cpa port,Foreign Cruise,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Conventional,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Fastcraft,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Motor Launch,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Bay and River,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Roro,disembarking,november,2024,Nov-24,Q4_2024,5683
pmo sta fe,lgu port,Yacht,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Foreign Cruise,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Conventional,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Fastcraft,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Motor Launch,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Bay and River,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Roro,embarking,november,2024,Nov-24,Q4_2024,5057
pmo sta fe,lgu port,Yacht,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,lgu port,Foreign Cruise,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Conventional,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Fastcraft,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Motor Launch,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Bay and River,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Roro,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Yacht,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Foreign Cruise,disembarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Conventional,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Fastcraft,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Motor Launch,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Bay and River,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Roro,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Yacht,embarking,november,2024,Nov-24,Q4_2024,
pmo sta fe,private port,Foreign Cruise,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,cpa port,Conventional,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,cpa port,Fastcraft,disembarking,october,2024,Oct-24,Q4_2024,1456
pmo toledo,cpa port,Motor Launch,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,cpa port,Bay and River,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,cpa port,Roro,disembarking,october,2024,Oct-24,Q4_2024,37303
pmo toledo,cpa port,Yacht,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,cpa port,Foreign Cruise,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,cpa port,Conventional,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,cpa port,Fastcraft,embarking,october,2024,Oct-24,Q4_2024,1940
pmo toledo,cpa port,Motor Launch,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,cpa port,Bay and River,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,cpa port,Roro,embarking,october,2024,Oct-24,Q4_2024,42120
pmo toledo,cpa port,Yacht,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,cpa port,Foreign Cruise,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Conventional,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Fastcraft,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Motor Launch,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Bay and River,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Roro,disembarking,october,2024,Oct-24,Q4_2024,17921
pmo toledo,lgu port,Yacht,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Foreign Cruise,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Conventional,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Fastcraft,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Motor Launch,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Bay and River,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Roro,embarking,october,2024,Oct-24,Q4_2024,17412
pmo toledo,lgu port,Yacht,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,lgu port,Foreign Cruise,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Conventional,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Fastcraft,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Motor Launch,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Bay and River,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Roro,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Yacht,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Foreign Cruise,disembarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Conventional,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Fastcraft,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Motor Launch,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Bay and River,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Roro,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Yacht,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,private port,Foreign Cruise,embarking,october,2024,Oct-24,Q4_2024,
pmo toledo,cpa port,Conventional,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,cpa port,Fastcraft,disembarking,november,2024,Nov-24,Q4_2024,1971
pmo toledo,cpa port,Motor Launch,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,cpa port,Bay and River,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,cpa port,Roro,disembarking,november,2024,Nov-24,Q4_2024,49835
pmo toledo,cpa port,Yacht,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,cpa port,Foreign Cruise,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,cpa port,Conventional,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,cpa port,Fastcraft,embarking,november,2024,Nov-24,Q4_2024,1617
pmo toledo,cpa port,Motor Launch,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,cpa port,Bay and River,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,cpa port,Roro,embarking,november,2024,Nov-24,Q4_2024,39726
pmo toledo,cpa port,Yacht,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,cpa port,Foreign Cruise,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Conventional,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Fastcraft,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Motor Launch,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Bay and River,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Roro,disembarking,november,2024,Nov-24,Q4_2024,17852
pmo toledo,lgu port,Yacht,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Foreign Cruise,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Conventional,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Fastcraft,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Motor Launch,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Bay and River,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Roro,embarking,november,2024,Nov-24,Q4_2024,15383
pmo toledo,lgu port,Yacht,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,lgu port,Foreign Cruise,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Conventional,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Fastcraft,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Motor Launch,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Bay and River,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Roro,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Yacht,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Foreign Cruise,disembarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Conventional,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Fastcraft,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Motor Launch,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Bay and River,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Roro,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Yacht,embarking,november,2024,Nov-24,Q4_2024,
pmo toledo,private port,Foreign Cruise,embarking,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Conventional,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Fastcraft,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Motor Launch,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Bay and River,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Roro,disembarking,october,2024,Oct-24,Q4_2024,4477
pmo argao,cpa port,Yacht,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Foreign Cruise,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Conventional,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Fastcraft,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Motor Launch,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Bay and River,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Roro,embarking,october,2024,Oct-24,Q4_2024,3488
pmo argao,cpa port,Yacht,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Foreign Cruise,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Conventional,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Fastcraft,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Motor Launch,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Bay and River,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Roro,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Yacht,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Foreign Cruise,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Conventional,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Fastcraft,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Motor Launch,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Bay and River,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Roro,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Yacht,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,lgu port,Foreign Cruise,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Conventional,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Fastcraft,disembarking,october,2024,Oct-24,Q4_2024,15477
pmo argao,private port,Motor Launch,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Bay and River,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Roro,disembarking,october,2024,Oct-24,Q4_2024,35750
pmo argao,private port,Yacht,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Foreign Cruise,disembarking,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Conventional,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Fastcraft,embarking,october,2024,Oct-24,Q4_2024,12007
pmo argao,private port,Motor Launch,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Bay and River,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Roro,embarking,october,2024,Oct-24,Q4_2024,39088
pmo argao,private port,Yacht,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,private port,Foreign Cruise,embarking,october,2024,Oct-24,Q4_2024,
pmo argao,cpa port,Conventional,disembarking,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Fastcraft,disembarking,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Motor Launch,disembarking,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Bay and River,disembarking,november,2024,Nov-24,Q4_2024,
pmo argao,cpa port,Roro,disembarking,november,2024,Nov-24,Q4_2024,3018
