iso3,year,indicator,who_gho,world_bank,abs_diff,source
KIR,2000,sanitation_safely_managed,14.1885,14.1885,0.0000,WHO GHO vs World Bank WDI
KIR,2001,water_basic,57.3246,57.3246,0.0000,WHO GHO vs World Bank WDI
KIR,2001,water_safely_managed,9.7189,9.7189,0.0000,WHO GHO vs World Bank WDI
KIR,2001,sanitation_basic,30.4940,30.4940,0.0000,WHO GHO vs World Bank WDI
KIR,2001,sanitation_safely_managed,14.9336,14.9336,0.0000,WHO GHO vs World Bank WDI
KIR,2002,water_basic,58.3321,58.3321,0.0000,WHO GHO vs World Bank WDI
KIR,2002,water_safely_managed,9.8775,9.8775,0.0000,WHO GHO vs World Bank WDI
KIR,2002,sanitation_basic,31.4114,31.4114,0.0000,WHO GHO vs World Bank WDI
KIR,2002,sanitation_safely_managed,15.6405,15.6405,0.0000,WHO GHO vs World Bank WDI
KIR,2003,water_basic,59.3399,59.3399,0.0000,WHO GHO vs World Bank WDI
KIR,2003,water_safely_managed,10.0362,10.0362,0.0000,WHO GHO vs World Bank WDI
KIR,2003,sanitation_basic,32.3290,32.3290,0.0000,WHO GHO vs World Bank WDI
KIR,2003,sanitation_safely_managed,16.4666,16.4666,0.0000,WHO GHO vs World Bank WDI
KIR,2004,water_basic,60.3477,60.3477,0.0000,WHO GHO vs World Bank WDI
KIR,2004,water_safely_managed,10.1950,10.1950,0.0000,WHO GHO vs World Bank WDI
KIR,2004,sanitation_basic,33.2464,33.2464,0.0000,WHO GHO vs World Bank WDI
KIR,2004,sanitation_safely_managed,17.2925,17.2925,0.0000,WHO GHO vs World Bank WDI
KIR,2005,water_basic,61.3553,61.3553,0.0000,WHO GHO vs World Bank WDI
KIR,2005,water_safely_managed,10.3538,10.3538,0.0000,WHO GHO vs World Bank WDI
KIR,2005,sanitation_basic,34.1633,34.1633,0.0000,WHO GHO vs World Bank WDI
KIR,2005,sanitation_safely_managed,17.8654,17.8654,0.0000,WHO GHO vs World Bank WDI
KIR,2006,water_basic,62.5046,62.5046,0.0000,WHO GHO vs World Bank WDI
KIR,2006,water_safely_managed,10.5680,10.5680,0.0000,WHO GHO vs World Bank WDI
KIR,2006,sanitation_basic,35.2022,35.2022,0.0000,WHO GHO vs World Bank WDI
KIR,2006,sanitation_safely_managed,18.4780,18.4780,0.0000,WHO GHO vs World Bank WDI
KIR,2007,water_basic,63.7644,63.7644,0.0000,WHO GHO vs World Bank WDI
KIR,2007,water_safely_managed,10.8269,10.8269,0.0000,WHO GHO vs World Bank WDI
KIR,2007,sanitation_basic,36.3307,36.3307,0.0000,WHO GHO vs World Bank WDI
KIR,2007,sanitation_safely_managed,19.1200,19.1200,0.0000,WHO GHO vs World Bank WDI
KIR,2008,water_basic,64.9940,64.9940,0.0000,WHO GHO vs World Bank WDI
KIR,2008,water_safely_managed,11.0882,11.0882,0.0000,WHO GHO vs World Bank WDI
KIR,2008,sanitation_basic,37.1174,37.1174,0.0000,WHO GHO vs World Bank WDI
KIR,2008,sanitation_safely_managed,19.5963,19.5963,0.0000,WHO GHO vs World Bank WDI
KIR,2009,water_basic,66.1469,66.1469,0.0000,WHO GHO vs World Bank WDI
KIR,2009,water_safely_managed,11.3515,11.3515,0.0000,WHO GHO vs World Bank WDI
KIR,2009,sanitation_basic,37.8766,37.8766,0.0000,WHO GHO vs World Bank WDI
KIR,2009,sanitation_safely_managed,20.0585,20.0585,0.0000,WHO GHO vs World Bank WDI
KIR,2010,water_basic,67.1728,67.1728,0.0000,WHO GHO vs World Bank WDI
KIR,2010,water_safely_managed,11.6171,11.6171,0.0000,WHO GHO vs World Bank WDI
KIR,2010,sanitation_basic,38.6082,38.6082,0.0000,WHO GHO vs World Bank WDI
KIR,2010,sanitation_safely_managed,20.5064,20.5064,0.0000,WHO GHO vs World Bank WDI
KIR,2011,water_basic,68.1876,68.1876,0.0000,WHO GHO vs World Bank WDI
KIR,2011,water_safely_managed,11.8849,11.8849,0.0000,WHO GHO vs World Bank WDI
KIR,2011,sanitation_basic,39.3118,39.3118,0.0000,WHO GHO vs World Bank WDI
KIR,2011,sanitation_safely_managed,20.9396,20.9396,0.0000,WHO GHO vs World Bank WDI
KIR,2012,water_basic,69.1909,69.1909,0.0000,WHO GHO vs World Bank WDI
KIR,2012,water_safely_managed,12.1549,12.1549,0.0000,WHO GHO vs World Bank WDI
KIR,2012,sanitation_basic,39.9871,39.9871,0.0000,WHO GHO vs World Bank WDI
KIR,2012,sanitation_safely_managed,21.3579,21.3579,0.0000,WHO GHO vs World Bank WDI
KIR,2013,water_basic,70.1814,70.1814,0.0000,WHO GHO vs World Bank WDI
KIR,2013,water_safely_managed,12.4266,12.4266,0.0000,WHO GHO vs World Bank WDI
KIR,2013,sanitation_basic,40.6329,40.6329,0.0000,WHO GHO vs World Bank WDI
KIR,2013,sanitation_safely_managed,21.7607,21.7607,0.0000,WHO GHO vs World Bank WDI
KIR,2013,handwashing_basic,61.6584,61.6584,0.0000,WHO GHO vs World Bank WDI
KIR,2014,water_basic,71.1598,71.1598,0.0000,WHO GHO vs World Bank WDI
KIR,2014,water_safely_managed,12.7004,12.7004,0.0000,WHO GHO vs World Bank WDI
KIR,2014,sanitation_basic,41.2494,41.2494,0.0000,WHO GHO vs World Bank WDI
KIR,2014,sanitation_safely_managed,22.1480,22.1480,0.0000,WHO GHO vs World Bank WDI
KIR,2014,handwashing_basic,61.7106,61.7106,0.0000,WHO GHO vs World Bank WDI
KIR,2015,water_basic,72.1255,72.1255,0.0000,WHO GHO vs World Bank WDI
KIR,2015,water_safely_managed,12.9762,12.9762,0.0000,WHO GHO vs World Bank WDI
KIR,2015,sanitation_basic,41.8362,41.8362,0.0000,WHO GHO vs World Bank WDI
KIR,2015,sanitation_safely_managed,22.5195,22.5195,0.0000,WHO GHO vs World Bank WDI
KIR,2015,handwashing_basic,61.7628,61.7628,0.0000,WHO GHO vs World Bank WDI
KIR,2016,water_basic,73.0741,73.0741,0.0000,WHO GHO vs World Bank WDI
KIR,2016,water_safely_managed,13.2519,13.2519,0.0000,WHO GHO vs World Bank WDI
KIR,2016,sanitation_basic,42.3904,42.3904,0.0000,WHO GHO vs World Bank WDI
KIR,2016,sanitation_safely_managed,22.8743,22.8743,0.0000,WHO GHO vs World Bank WDI
KIR,2016,handwashing_basic,61.8140,61.8140,0.0000,WHO GHO vs World Bank WDI
KIR,2017,water_basic,74.0045,74.0045,0.0000,WHO GHO vs World Bank WDI
KIR,2017,water_safely_managed,13.5271,13.5271,0.0000,WHO GHO vs World Bank WDI
KIR,2017,sanitation_basic,42.9115,42.9115,0.0000,WHO GHO vs World Bank WDI
KIR,2017,sanitation_safely_managed,23.2120,23.2120,0.0000,WHO GHO vs World Bank WDI
KIR,2017,handwashing_basic,61.8641,61.8641,0.0000,WHO GHO vs World Bank WDI
KIR,2018,water_basic,74.9172,74.9172,0.0000,WHO GHO vs World Bank WDI
KIR,2018,water_safely_managed,13.8018,13.8018,0.0000,WHO GHO vs World Bank WDI
KIR,2018,sanitation_basic,43.4002,43.4002,0.0000,WHO GHO vs World Bank WDI
KIR,2018,sanitation_safely_managed,23.5329,23.5329,0.0000,WHO GHO vs World Bank WDI
KIR,2018,handwashing_basic,61.9132,61.9132,0.0000,WHO GHO vs World Bank WDI
KIR,2019,water_basic,75.8122,75.8122,0.0000,WHO GHO vs World Bank WDI
KIR,2019,water_safely_managed,14.0761,14.0761,0.0000,WHO GHO vs World Bank WDI
KIR,2019,sanitation_basic,43.8567,43.8567,0.0000,WHO GHO vs World Bank WDI
KIR,2019,sanitation_safely_managed,23.8369,23.8369,0.0000,WHO GHO vs World Bank WDI
KIR,2019,handwashing_basic,61.9612,61.9612,0.0000,WHO GHO vs World Bank WDI
KIR,2020,water_basic,76.6891,76.6891,0.0000,WHO GHO vs World Bank WDI
KIR,2020,water_safely_managed,14.3496,14.3496,0.0000,WHO GHO vs World Bank WDI
KIR,2020,sanitation_basic,44.2811,44.2811,0.0000,WHO GHO vs World Bank WDI
KIR,2020,sanitation_safely_managed,24.1241,24.1241,0.0000,WHO GHO vs World Bank WDI
KIR,2020,handwashing_basic,62.0080,62.0080,0.0000,WHO GHO vs World Bank WDI
KIR,2021,water_basic,77.5480,77.5480,0.0000,WHO GHO vs World Bank WDI
KIR,2021,water_safely_managed,14.6224,14.6224,0.0000,WHO GHO vs World Bank WDI
KIR,2021,sanitation_basic,44.6738,44.6738,0.0000,WHO GHO vs World Bank WDI
KIR,2021,sanitation_safely_managed,24.3944,24.3944,0.0000,WHO GHO vs World Bank WDI
KIR,2021,handwashing_basic,62.0537,62.0537,0.0000,WHO GHO vs World Bank WDI
KIR,2022,water_basic,78.7017,78.7017,0.0000,WHO GHO vs World Bank WDI
KIR,2022,water_safely_managed,14.8944,14.8944,0.0000,WHO GHO vs World Bank WDI
KIR,2022,sanitation_basic,45.0352,45.0352,0.0000,WHO GHO vs World Bank WDI
KIR,2022,sanitation_safely_managed,24.6257,24.6257,0.0000,WHO GHO vs World Bank WDI
KIR,2022,handwashing_basic,62.0983,62.0983,0.0000,WHO GHO vs World Bank WDI
KIR,2023,water_basic,78.8874,78.8874,0.0000,WHO GHO vs World Bank WDI
KIR,2023,water_safely_managed,14.9924,14.9924,0.0000,WHO GHO vs World Bank WDI
KIR,2023,sanitation_basic,45.1052,45.1052,0.0000,WHO GHO vs World Bank WDI
KIR,2023,sanitation_safely_managed,24.6372,24.6372,0.0000,WHO GHO vs World Bank WDI
KIR,2023,handwashing_basic,62.1417,62.1417,0.0000,WHO GHO vs World Bank WDI
KIR,2024,water_basic,79.0683,79.0683,0.0000,WHO GHO vs World Bank WDI
KIR,2024,water_safely_managed,15.0879,15.0879,0.0000,WHO GHO vs World Bank WDI
KIR,2024,sanitation_basic,45.1735,45.1735,0.0000,WHO GHO vs World Bank WDI
KIR,2024,sanitation_safely_managed,24.6484,24.6484,0.0000,WHO GHO vs World Bank WDI
KIR,2024,handwashing_basic,62.1840,62.1840,0.0000,WHO GHO vs World Bank WDI
KNA,2000,water_basic,98.4499,98.4499,0.0000,WHO GHO vs World Bank WDI
KNA,2000,sanitation_basic,86.4509,86.4509,0.0000,WHO GHO vs World Bank WDI
KNA,2001,water_basic,98.4624,98.4624,0.0000,WHO GHO vs World Bank WDI
KNA,2001,sanitation_basic,87.1049,87.1049,0.0000,WHO GHO vs World Bank WDI
KNA,2002,water_basic,98.4748,98.4748,0.0000,WHO GHO vs World Bank WDI
KNA,2002,sanitation_basic,87.7590,87.7590,0.0000,WHO GHO vs World Bank WDI
KNA,2003,water_basic,98.4873,98.4873,0.0000,WHO GHO vs World Bank WDI
KNA,2003,sanitation_basic,88.4130,88.4130,0.0000,WHO GHO vs World Bank WDI
KNA,2004,water_basic,98.4997,98.4997,0.0000,WHO GHO vs World Bank WDI
KNA,2004,sanitation_basic,89.0671,89.0671,0.0000,WHO GHO vs World Bank WDI
KNA,2005,water_basic,98.5122,98.5122,0.0000,WHO GHO vs World Bank WDI
KNA,2005,sanitation_basic,89.7211,89.7211,0.0000,WHO GHO vs World Bank WDI
KNA,2006,water_basic,98.5246,98.5246,0.0000,WHO GHO vs World Bank WDI
KNA,2006,sanitation_basic,90.3752,90.3752,0.0000,WHO GHO vs World Bank WDI
KNA,2007,water_basic,98.5371,98.5371,0.0000,WHO GHO vs World Bank WDI
KNA,2007,sanitation_basic,91.0293,91.0293,0.0000,WHO GHO vs World Bank WDI
KNA,2008,water_basic,98.5496,98.5496,0.0000,WHO GHO vs World Bank WDI
KNA,2008,sanitation_basic,91.6833,91.6833,0.0000,WHO GHO vs World Bank WDI
KNA,2009,water_basic,98.5620,98.5620,0.0000,WHO GHO vs World Bank WDI
KNA,2009,sanitation_basic,92.3374,92.3374,0.0000,WHO GHO vs World Bank WDI
KNA,2010,water_basic,98.5745,98.5745,0.0000,WHO GHO vs World Bank WDI
KNA,2010,sanitation_basic,92.9914,92.9914,0.0000,WHO GHO vs World Bank WDI
KNA,2011,water_basic,98.5869,98.5869,0.0000,WHO GHO vs World Bank WDI
KNA,2011,sanitation_basic,93.6455,93.6455,0.0000,WHO GHO vs World Bank WDI
KNA,2012,water_basic,98.5994,98.5994,0.0000,WHO GHO vs World Bank WDI
KNA,2012,sanitation_basic,94.2995,94.2995,0.0000,WHO GHO vs World Bank WDI
KNA,2013,water_basic,98.6119,98.6119,0.0000,WHO GHO vs World Bank WDI
KNA,2013,sanitation_basic,94.9536,94.9536,0.0000,WHO GHO vs World Bank WDI
KNA,2014,water_basic,98.6119,98.6119,0.0000,WHO GHO vs World Bank WDI
KNA,2014,sanitation_basic,94.9536,94.9536,0.0000,WHO GHO vs World Bank WDI
KNA,2015,water_basic,98.6119,98.6119,0.0000,WHO GHO vs World Bank WDI
KNA,2015,sanitation_basic,94.9536,94.9536,0.0000,WHO GHO vs World Bank WDI
KNA,2016,water_basic,98.6119,98.6119,0.0000,WHO GHO vs World Bank WDI
KNA,2016,sanitation_basic,94.9536,94.9536,0.0000,WHO GHO vs World Bank WDI
KNA,2017,water_basic,98.6119,98.6119,0.0000,WHO GHO vs World Bank WDI
KNA,2017,sanitation_basic,94.9536,94.9536,0.0000,WHO GHO vs World Bank WDI
KOR,2000,sanitation_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KOR,2000,sanitation_safely_managed,86.8742,86.8742,0.0000,WHO GHO vs World Bank WDI
KOR,2000,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2001,sanitation_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KOR,2001,sanitation_safely_managed,87.4695,87.4695,0.0000,WHO GHO vs World Bank WDI
KOR,2001,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2002,water_basic,98.7656,98.7656,0.0000,WHO GHO vs World Bank WDI
KOR,2002,water_safely_managed,97.2303,97.2303,0.0000,WHO GHO vs World Bank WDI
KOR,2002,sanitation_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KOR,2002,sanitation_safely_managed,88.0663,88.0663,0.0000,WHO GHO vs World Bank WDI
KOR,2002,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2003,water_basic,98.7656,98.7656,0.0000,WHO GHO vs World Bank WDI
KOR,2003,water_safely_managed,97.2303,97.2303,0.0000,WHO GHO vs World Bank WDI
KOR,2003,sanitation_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KOR,2003,sanitation_safely_managed,88.6647,88.6647,0.0000,WHO GHO vs World Bank WDI
KOR,2003,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2004,water_basic,98.7656,98.7656,0.0000,WHO GHO vs World Bank WDI
KOR,2004,water_safely_managed,97.2303,97.2303,0.0000,WHO GHO vs World Bank WDI
KOR,2004,sanitation_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KOR,2004,sanitation_safely_managed,89.2647,89.2647,0.0000,WHO GHO vs World Bank WDI
KOR,2004,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2005,water_basic,98.7656,98.7656,0.0000,WHO GHO vs World Bank WDI
KOR,2005,water_safely_managed,97.2303,97.2303,0.0000,WHO GHO vs World Bank WDI
KOR,2005,sanitation_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KOR,2005,sanitation_safely_managed,89.8663,89.8663,0.0000,WHO GHO vs World Bank WDI
KOR,2005,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2006,water_basic,98.7656,98.7656,0.0000,WHO GHO vs World Bank WDI
KOR,2006,water_safely_managed,97.2303,97.2303,0.0000,WHO GHO vs World Bank WDI
KOR,2006,sanitation_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KOR,2006,sanitation_safely_managed,90.4694,90.4694,0.0000,WHO GHO vs World Bank WDI
KOR,2006,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2007,water_basic,98.8370,98.8370,0.0000,WHO GHO vs World Bank WDI
KOR,2007,water_safely_managed,97.3756,97.3756,0.0000,WHO GHO vs World Bank WDI
KOR,2007,sanitation_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KOR,2007,sanitation_safely_managed,91.0741,91.0741,0.0000,WHO GHO vs World Bank WDI
KOR,2007,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2008,water_basic,98.9085,98.9085,0.0000,WHO GHO vs World Bank WDI
KOR,2008,water_safely_managed,97.5210,97.5210,0.0000,WHO GHO vs World Bank WDI
KOR,2008,sanitation_basic,99.9914,99.9914,0.0000,WHO GHO vs World Bank WDI
KOR,2008,sanitation_safely_managed,91.6717,91.6717,0.0000,WHO GHO vs World Bank WDI
KOR,2008,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2009,water_basic,98.9799,98.9799,0.0000,WHO GHO vs World Bank WDI
KOR,2009,water_safely_managed,97.6666,97.6666,0.0000,WHO GHO vs World Bank WDI
KOR,2009,sanitation_basic,99.9750,99.9750,0.0000,WHO GHO vs World Bank WDI
KOR,2009,sanitation_safely_managed,92.2633,92.2633,0.0000,WHO GHO vs World Bank WDI
KOR,2009,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2010,water_basic,99.0513,99.0513,0.0000,WHO GHO vs World Bank WDI
KOR,2010,water_safely_managed,97.8122,97.8122,0.0000,WHO GHO vs World Bank WDI
KOR,2010,sanitation_basic,99.9586,99.9586,0.0000,WHO GHO vs World Bank WDI
KOR,2010,sanitation_safely_managed,92.8564,92.8564,0.0000,WHO GHO vs World Bank WDI
KOR,2010,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2011,water_basic,99.1228,99.1228,0.0000,WHO GHO vs World Bank WDI
KOR,2011,water_safely_managed,97.9579,97.9579,0.0000,WHO GHO vs World Bank WDI
KOR,2011,sanitation_basic,99.9422,99.9422,0.0000,WHO GHO vs World Bank WDI
KOR,2011,sanitation_safely_managed,93.4510,93.4510,0.0000,WHO GHO vs World Bank WDI
KOR,2011,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2012,water_basic,99.1942,99.1942,0.0000,WHO GHO vs World Bank WDI
KOR,2012,water_safely_managed,98.1038,98.1038,0.0000,WHO GHO vs World Bank WDI
KOR,2012,sanitation_basic,99.9259,99.9259,0.0000,WHO GHO vs World Bank WDI
KOR,2012,sanitation_safely_managed,94.0472,94.0472,0.0000,WHO GHO vs World Bank WDI
KOR,2012,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2013,water_basic,99.2656,99.2656,0.0000,WHO GHO vs World Bank WDI
KOR,2013,water_safely_managed,98.2497,98.2497,0.0000,WHO GHO vs World Bank WDI
KOR,2013,sanitation_basic,99.9095,99.9095,0.0000,WHO GHO vs World Bank WDI
KOR,2013,sanitation_safely_managed,94.6450,94.6450,0.0000,WHO GHO vs World Bank WDI
KOR,2013,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2014,water_basic,99.3371,99.3371,0.0000,WHO GHO vs World Bank WDI
KOR,2014,water_safely_managed,98.3958,98.3958,0.0000,WHO GHO vs World Bank WDI
KOR,2014,sanitation_basic,99.8931,99.8931,0.0000,WHO GHO vs World Bank WDI
KOR,2014,sanitation_safely_managed,95.2443,95.2443,0.0000,WHO GHO vs World Bank WDI
KOR,2014,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2015,water_basic,99.4085,99.4085,0.0000,WHO GHO vs World Bank WDI
KOR,2015,water_safely_managed,98.5241,98.5241,0.0000,WHO GHO vs World Bank WDI
KOR,2015,sanitation_basic,99.8767,99.8767,0.0000,WHO GHO vs World Bank WDI
KOR,2015,sanitation_safely_managed,95.8451,95.8451,0.0000,WHO GHO vs World Bank WDI
KOR,2015,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2016,water_basic,99.4799,99.4799,0.0000,WHO GHO vs World Bank WDI
KOR,2016,water_safely_managed,98.6164,98.6164,0.0000,WHO GHO vs World Bank WDI
KOR,2016,sanitation_basic,99.8604,99.8604,0.0000,WHO GHO vs World Bank WDI
KOR,2016,sanitation_safely_managed,96.4475,96.4475,0.0000,WHO GHO vs World Bank WDI
KOR,2016,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2017,water_basic,99.5514,99.5514,0.0000,WHO GHO vs World Bank WDI
KOR,2017,water_safely_managed,98.7086,98.7086,0.0000,WHO GHO vs World Bank WDI
KOR,2017,sanitation_basic,99.8440,99.8440,0.0000,WHO GHO vs World Bank WDI
KOR,2017,sanitation_safely_managed,97.0515,97.0515,0.0000,WHO GHO vs World Bank WDI
KOR,2017,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2018,water_basic,99.6228,99.6228,0.0000,WHO GHO vs World Bank WDI
KOR,2018,water_safely_managed,98.8009,98.8009,0.0000,WHO GHO vs World Bank WDI
KOR,2018,sanitation_basic,99.8276,99.8276,0.0000,WHO GHO vs World Bank WDI
KOR,2018,sanitation_safely_managed,97.6570,97.6570,0.0000,WHO GHO vs World Bank WDI
KOR,2018,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2019,water_basic,99.6942,99.6942,0.0000,WHO GHO vs World Bank WDI
KOR,2019,water_safely_managed,98.8932,98.8932,0.0000,WHO GHO vs World Bank WDI
KOR,2019,sanitation_basic,99.8112,99.8112,0.0000,WHO GHO vs World Bank WDI
KOR,2019,sanitation_safely_managed,98.2640,98.2640,0.0000,WHO GHO vs World Bank WDI
KOR,2019,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2020,water_basic,99.7657,99.7657,0.0000,WHO GHO vs World Bank WDI
KOR,2020,water_safely_managed,98.9856,98.9856,0.0000,WHO GHO vs World Bank WDI
KOR,2020,sanitation_basic,99.7949,99.7949,0.0000,WHO GHO vs World Bank WDI
KOR,2020,sanitation_safely_managed,98.8726,98.8726,0.0000,WHO GHO vs World Bank WDI
KOR,2020,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2021,water_basic,99.8371,99.8371,0.0000,WHO GHO vs World Bank WDI
KOR,2021,water_safely_managed,99.0779,99.0779,0.0000,WHO GHO vs World Bank WDI
KOR,2021,sanitation_basic,99.7785,99.7785,0.0000,WHO GHO vs World Bank WDI
KOR,2021,sanitation_safely_managed,99.1960,99.1960,0.0000,WHO GHO vs World Bank WDI
KOR,2021,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2022,water_basic,99.9085,99.9085,0.0000,WHO GHO vs World Bank WDI
KOR,2022,water_safely_managed,99.1703,99.1703,0.0000,WHO GHO vs World Bank WDI
KOR,2022,sanitation_basic,99.7621,99.7621,0.0000,WHO GHO vs World Bank WDI
KOR,2022,sanitation_safely_managed,99.2798,99.2798,0.0000,WHO GHO vs World Bank WDI
KOR,2022,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2023,water_basic,99.9800,99.9800,0.0000,WHO GHO vs World Bank WDI
KOR,2023,water_safely_managed,99.2628,99.2628,0.0000,WHO GHO vs World Bank WDI
KOR,2023,sanitation_basic,99.7457,99.7457,0.0000,WHO GHO vs World Bank WDI
KOR,2023,sanitation_safely_managed,99.3448,99.3448,0.0000,WHO GHO vs World Bank WDI
KOR,2023,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KOR,2024,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KOR,2024,water_safely_managed,99.2827,99.2827,0.0000,WHO GHO vs World Bank WDI
KOR,2024,sanitation_basic,99.7294,99.7294,0.0000,WHO GHO vs World Bank WDI
KOR,2024,sanitation_safely_managed,99.3284,99.3284,0.0000,WHO GHO vs World Bank WDI
KOR,2024,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KWT,2000,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KWT,2000,water_safely_managed,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KWT,2000,sanitation_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KWT,2000,sanitation_safely_managed,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KWT,2000,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KWT,2001,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KWT,2001,water_safely_managed,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KWT,2001,sanitation_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KWT,2001,sanitation_safely_managed,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KWT,2001,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
KWT,2002,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
KWT,2002,water_safely_managed,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
